timestamp,model,is_final,seed,eval_return_private_eye_v5,auc_private_eye_v5,nonzero_rate_private_eye_v5,best_eval_return_private_eye_v5,elapsed_private-eye-v5,eval_return_tutankham_v5,auc_tutankham_v5,nonzero_rate_tutankham_v5,best_eval_return_tutankham_v5,elapsed_tutankham-v5,eval_return_tutankham_v5_std,auc_tutankham_v5_std,nonzero_rate_tutankham_v5_std,best_eval_return_tutankham_v5_std,eval_return_private_eye_v5_std,auc_private_eye_v5_std,nonzero_rate_private_eye_v5_std,best_eval_return_private_eye_v5_std,eval_return_frostbite_v5,auc_frostbite_v5,nonzero_rate_frostbite_v5,best_eval_return_frostbite_v5,elapsed_frostbite-v5,eval_return_frostbite_v5_std,auc_frostbite_v5_std,nonzero_rate_frostbite_v5_std,best_eval_return_frostbite_v5_std,elapsed_tutankham-v5_std,elapsed_private-eye-v5_std,elapsed_frostbite-v5_std
2026-04-12T06:58:07.606901+00:00,baseline:icm,true,42,0.0,-37.894469,0.0,0.0,6450,112.6,100.259358,1.0,113.0,8922,,,,,,,,,232.0,1275.047522,1.0,3876.0,6783,,,,,,,
2026-04-12T06:58:07.608287+00:00,baseline:icm,true,123,0.0,-24.989758,0.0,0.0,6453,106.0,62.1544,1.0,108.0,8922,,,,,,,,,3066.0,1970.139697,1.0,3376.0,6783,,,,,,,
2026-04-12T06:58:07.609346+00:00,baseline:icm,true,456,0.0,-24.989758,0.0,0.0,4496,108.4,97.490008,1.0,112.0,5548,,,,,,,,,170.0,130.451864,1.0,228.0,9462,,,,,,,
2026-04-12T06:58:07.609346+00:00,baseline:icm,true,mean,0.0,-29.291328333333336,0.0,0.0,5799.666666666667,109.0,86.63458866666667,1.0,111.0,7797.333333333333,2.727636339397168,17.346989224306743,0.0,2.160246899469287,0.0,6.083339104901756,0.0,0.0,1156.0,1125.2130276666667,1.0,2493.3333333333335,7676.0,1350.8111143556182,758.485601924938,0.0,1614.7861227488372,,,
2026-04-12T06:58:07.610380+00:00,baseline:icm,false,mean,,,,,,,,,,,,,,,,,,,1156.0,1125.2130276666667,1.0,2493.3333333333335,7676.0,1654.3989845258006,928.9513509819302,0.0,1977.701022230947,,,1546.7213711590075
2026-04-12T05:50:07.091418+00:00,baseline:ppo,true,42,0.0,-174.928308,0.0,0.0,13583,0.0,0.0,0.0,0.0,19308,,,,,,,,,280.0,246.342483,1.0,280.0,3723,,,,,,,
2026-04-12T05:50:07.093387+00:00,baseline:ppo,true,123,100.0,-10.185826,1.0,100.0,13583,109.6,97.100446,1.0,113.4,19308,,,,,,,,,270.0,244.149939,1.0,270.0,4294,,,,,,,
2026-04-12T05:50:07.094775+00:00,baseline:ppo,true,456,-1000.0,-535.200635,1.0,0.0,7147,0.0,0.0,0.0,0.0,17495,,,,,,,,,96.0,85.161819,1.0,240.0,5682,,,,,,,
2026-04-12T05:50:07.094775+00:00,baseline:ppo,true,mean,-300.0,-240.104923,0.6666666666666666,33.333333333333336,11437.666666666666,36.53333333333333,32.366815333333335,0.3333333333333333,37.800000000000004,18703.666666666668,51.66593547869707,45.77358921522545,0.4714045207910317,53.457272657702994,496.655480858378,219.23523253113356,0.4714045207910317,47.14045207910317,215.33333333333334,191.88474699999998,1.0,263.3333333333333,4566.333333333333,84.48010942753857,75.46981442037107,0.0,16.996731711975947,,,
2026-04-12T05:50:07.095718+00:00,baseline:ppo,false,mean,,,,,,,,,,,,,,,,,,,215.33333333333334,191.884747,1.0,263.3333333333333,4566.333333333333,103.46658075597809,92.43126815622445,0.0,20.81665999466133,,,1007.4940860041479
2026-04-12T06:24:07.389882+00:00,baseline:rnd,true,42,0.0,-260.653165,0.0,100.0,7565,116.2,104.836299,1.0,116.2,8546,,,,,,,,,216.0,205.415813,1.0,264.0,8975,,,,,,,
2026-04-12T06:24:07.392116+00:00,baseline:rnd,true,123,100.0,-98.470145,1.0,100.0,7569,102.2,51.864483,1.0,105.8,14094,,,,,,,,,250.0,213.009422,1.0,250.0,8975,,,,,,,
2026-04-12T06:24:07.394031+00:00,baseline:rnd,true,456,2756.0,106.43316,1.0,4000.0,5437,82.6,48.444778,0.8,105.4,9772,,,,,,,,,286.0,251.34535,1.0,296.0,4963,,,,,,,
2026-04-12T06:24:07.394031+00:00,baseline:rnd,true,mean,952.0,-84.23005,0.6666666666666666,1400.0,6857.0,100.33333333333333,68.38185333333332,0.9333333333333332,109.13333333333333,10804.0,13.78050152288451,25.81496403535128,0.09428090415820632,4.999555535800713,1276.273742841506,150.2002612729822,0.4714045207910317,1838.4776310850236,250.66666666666666,223.25686166666665,1.0,270.0,7637.666666666667,28.58126814696802,20.102041472614534,0.0,19.252705437591537,,,
2026-04-12T06:24:07.395594+00:00,baseline:rnd,false,mean,,,,,,,,,,,,,,,,,,,250.66666666666666,223.25686166666668,1.0,270.0,7637.666666666667,35.00476158086687,24.619872198085677,0.0,23.57965224510319,,,2316.3292799887786
2026-04-25T02:26:04.480020+00:00,claude-opus-4.6,false,42,100.0,-22.023274,1.0,100.0,13700,107.6,98.489304,1.0,109.0,7357,,,,,,,,,250.0,217.006145,1.0,260.0,25681,,,,,,,
2026-04-25T02:26:04.514383+00:00,claude-opus-4.6,false,123,0.0,266.070975,0.0,4213.2002,13736,61.4,57.567026,0.6,107.0,19593,,,,,,,,,248.0,203.657927,1.0,260.0,15267,,,,,,,
2026-04-25T02:26:04.518151+00:00,claude-opus-4.6,false,456,0.0,-221.21144,0.0,2000.0,14018,104.8,36.480909,1.0,105.0,25681,,,,,,,,,196.0,163.484637,1.0,220.0,28743,,,,,,,
2026-04-25T02:26:04.531527+00:00,claude-opus-4.6,false,mean,33.333333333333336,7.612086999999988,0.3333333333333333,2104.4000666666666,13818.0,91.26666666666667,64.17907966666667,0.8666666666666667,107.0,17543.666666666668,25.903152961238778,31.52855377094177,0.23094010767585033,2.0,57.735026918962575,244.98924253578625,0.5773502691896257,2058.586530063775,231.33333333333334,194.71623633333334,1.0,246.66666666666666,23230.333333333332,30.615900008546756,27.8586311334976,0.0,23.09401076758503,9332.313182343021,174.13787640832192,7064.344933065863
2026-04-28T03:07:10.459487+00:00,claude-opus-4.6,false,42,100.0,-199.673174,1.0,100.0,23354,107.8,52.131583,1.0,107.8,17379,,,,,,,,,240.0,212.113068,1.0,274.0,11236,,,,,,,
2026-04-28T03:07:10.524907+00:00,claude-opus-4.6,false,123,100.0,11.735191,1.0,100.0,23354,102.0,68.133552,1.0,106.2,17491,,,,,,,,,1684.0,1797.01188,1.0,3478.0,8674,,,,,,,
2026-04-28T03:07:10.535615+00:00,claude-opus-4.6,false,456,0.0,-112.553385,0.0,100.0,18425,111.0,99.074112,1.0,113.8,11236,,,,,,,,,196.0,203.513314,1.0,348.0,13283,,,,,,,
2026-04-28T03:07:10.563591+00:00,claude-opus-4.6,false,mean,66.66666666666667,-100.16378933333333,0.6666666666666666,100.0,21711.0,106.93333333333334,73.11308233333332,1.0,109.26666666666667,15368.666666666666,4.562163229580166,23.864137298138402,0.0,4.006661120351123,57.735026918962575,106.24735647808335,0.5773502691896257,0.0,706.6666666666666,737.5460873333334,1.0,1366.6666666666667,11064.333333333334,846.6813647018182,917.534366285711,0.0,1828.842621258957,3579.4324037943966,2845.7594768356653,2309.2904393629947
2026-04-29T15:13:22.663129+00:00,claude-opus-4.6,false,42,100.0,-97.460057,1.0,100.0,21941,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29T15:13:22.668678+00:00,claude-opus-4.6,false,123,0.0,-166.915199,0.0,80.0,22811,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29T15:13:22.706991+00:00,claude-opus-4.6,false,mean,50.0,-132.18762800000002,0.5,90.0,22376.0,,,,,,,,,,70.71067811865476,49.11220189647458,0.7071067811865476,14.142135623730951,,,,,,,,,,,615.1828996322963,
2026-04-29T15:13:29.007236+00:00,claude-opus-4.6,true,42,100.0,-199.673174,1.0,100.0,23354,107.8,52.131583,1.0,107.8,17379,,,,,,,,,240.0,212.113068,1.0,274.0,11236,,,,,,,
2026-04-29T15:13:29.018474+00:00,claude-opus-4.6,true,123,100.0,11.735191,1.0,100.0,23354,102.0,68.133552,1.0,106.2,17491,,,,,,,,,1684.0,1797.01188,1.0,3478.0,8674,,,,,,,
2026-04-29T15:13:29.309338+00:00,claude-opus-4.6,true,456,0.0,-112.553385,0.0,100.0,18425,111.0,99.074112,1.0,113.8,11236,,,,,,,,,196.0,203.513314,1.0,348.0,13283,,,,,,,
2026-04-29T15:13:29.394391+00:00,claude-opus-4.6,true,mean,66.66666666666667,-100.16378933333333,0.6666666666666666,100.0,21711.0,106.93333333333334,73.11308233333332,1.0,109.26666666666667,15368.666666666666,4.562163229580166,23.864137298138402,0.0,4.006661120351123,57.735026918962575,106.24735647808335,0.5773502691896257,0.0,706.6666666666666,737.5460873333334,1.0,1366.6666666666667,11064.333333333334,846.6813647018182,917.534366285711,0.0,1828.842621258957,3579.4324037943966,2845.7594768356653,2309.2904393629947
2026-05-02T10:13:07.807611+00:00,claude-opus-4.6:ctx_baseline,false,42,0.0,-74.969275,0.0,0.0,18093,,,,,,,,,,,,,,232.0,168.423597,1.0,260.0,,,,,,,,
2026-05-02T10:13:07.811877+00:00,claude-opus-4.6:ctx_baseline,false,123,0.0,-35.964769,0.0,100.0,18093,,,,,,,,,,,,,,260.0,201.904138,1.0,260.0,18535,,,,,,,
2026-05-02T10:13:07.815793+00:00,claude-opus-4.6:ctx_baseline,false,456,100.0,-197.455961,1.0,100.0,15734,,,,,,,,,,,,,,192.0,165.579271,1.0,278.0,18535,,,,,,,
2026-05-02T10:13:07.819705+00:00,claude-opus-4.6:ctx_baseline,false,mean,33.333333333333336,-102.79666833333333,0.3333333333333333,66.66666666666667,17306.666666666668,,,,,,,,,,57.735026918962575,84.2652012291625,0.5773502691896257,57.735026918962575,228.0,178.63566866666667,1.0,266.0,18535.0,34.17601498127012,20.201207796460437,0.0,10.392304845413264,,1361.9692850183271,0.0
2026-05-02T20:22:37.574538+00:00,claude-opus-4.6:ctx_theory,false,42,0.0,-107.361494,0.0,100.0,14090,19.2,86.813281,1.0,115.8,12545,,,,,,,,,2518.0,764.527243,1.0,3304.0,25135,,,,,,,
2026-05-02T20:22:37.580017+00:00,claude-opus-4.6:ctx_theory,false,123,0.0,-135.237697,0.0,80.0,14090,105.8,97.031512,1.0,110.8,12545,,,,,,,,,210.0,184.006964,1.0,342.0,15109,,,,,,,
2026-05-02T20:22:37.584367+00:00,claude-opus-4.6:ctx_theory,false,456,0.0,-54.577632,0.0,20.0,12034,0.0,4.026219,0.0,25.2,25135,,,,,,,,,270.0,177.675952,1.0,270.0,15109,,,,,,,
2026-05-02T20:22:37.588969+00:00,claude-opus-4.6:ctx_theory,false,mean,0.0,-99.058941,0.0,66.66666666666667,13404.666666666666,41.666666666666664,62.62367066666667,0.6666666666666666,83.93333333333334,16741.666666666668,56.36464612976234,51.00342211619572,0.5773502691896257,50.92595932658837,0.0,40.96597138100612,0.0,41.63331998932266,999.3333333333334,375.40338633333334,1.0,1305.3333333333333,18451.0,1315.5460209864698,337.0060122588193,0.0,1731.2704391091916,7268.839889097389,1187.0321534538705,5788.513798895188
2026-05-03T22:07:44.562247+00:00,claude-opus-4.6:web,false,42,0.0,-123.229491,0.0,0.0,4088,63.0,29.358786,0.6,89.6,6898,,,,,,,,,80.0,101.67882,1.0,244.0,6617,,,,,,,
2026-05-03T22:07:44.567908+00:00,claude-opus-4.6:web,false,123,0.0,-108.890465,0.0,195.2,4088,112.0,94.000499,1.0,112.6,6898,,,,,,,,,68.0,94.5678,1.0,270.0,5925,,,,,,,
2026-05-03T22:07:44.572727+00:00,claude-opus-4.6:web,false,456,0.0,-450.615475,0.0,2000.0,3065,1.0,14.848629,0.4,105.2,6617,,,,,,,,,250.0,199.958624,1.0,262.0,5925,,,,,,,
2026-05-03T22:07:44.577303+00:00,claude-opus-4.6:web,false,mean,0.0,-227.578477,0.0,731.7333333333333,3747.0,58.666666666666664,46.06930466666667,0.6666666666666666,102.46666666666667,6804.333333333333,55.62673218276743,42.13888592150944,0.30550504633038933,11.741095917048517,0.0,193.2887186938135,0.0,1102.679016456436,132.66666666666666,132.06841466666665,1.0,258.6666666666667,6155.666666666667,101.79063480170134,58.90205466580062,0.0,13.316656236958785,162.23542564228484,590.6293253809872,399.526386279221
2026-04-24T23:18:41.480090+00:00,deepseek-reasoner,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24T23:18:41.490021+00:00,deepseek-reasoner,false,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-24T23:18:41.498221+00:00,deepseek-reasoner,false,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-27T04:12:27.935091+00:00,deepseek-reasoner,false,42,0.0,-28.408359,0.0,0.0,10155,109.2,83.681649,1.0,109.2,14690,,,,,,,,,260.0,233.904138,1.0,260.0,21023,,,,,,,
2026-04-27T04:12:27.940789+00:00,deepseek-reasoner,false,123,0.0,65.014338,0.0,100.0,10185,112.8,92.791754,1.0,112.8,14690,,,,,,,,,270.0,210.657517,1.0,270.0,12659,,,,,,,
2026-04-27T04:12:27.943886+00:00,deepseek-reasoner,false,456,0.0,-216.221374,0.0,0.0,8618,103.8,18.814462,1.0,105.2,21023,,,,,,,,,270.0,242.650143,1.0,270.0,12659,,,,,,,
2026-04-27T04:12:27.947663+00:00,deepseek-reasoner,false,mean,0.0,-59.87179833333333,0.0,33.333333333333336,9652.666666666666,108.6,65.095955,1.0,109.06666666666666,16801.0,4.529900661162451,40.33895076733582,0.0,3.8017539811688645,0.0,143.2335241382006,0.0,57.735026918962575,266.6666666666667,229.07059933333335,1.0,266.6666666666667,15447.0,5.773502691896257,16.534943351145483,0.0,5.773502691896257,3656.3592547779,896.1731603509074,4828.95765150203
2026-04-29T14:55:13.772981+00:00,deepseek-reasoner,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29T14:55:13.791394+00:00,deepseek-reasoner,false,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29T14:55:13.879298+00:00,deepseek-reasoner,false,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-29T14:55:36.434721+00:00,deepseek-reasoner,true,42,0.0,-28.408359,0.0,0.0,10155,109.2,83.681649,1.0,109.2,14690,,,,,,,,,260.0,233.904138,1.0,260.0,21023,,,,,,,
2026-04-29T14:55:36.439781+00:00,deepseek-reasoner,true,123,0.0,65.014338,0.0,100.0,10185,112.8,92.791754,1.0,112.8,14690,,,,,,,,,270.0,210.657517,1.0,270.0,12659,,,,,,,
2026-04-29T14:55:36.444463+00:00,deepseek-reasoner,true,456,0.0,-216.221374,0.0,0.0,8618,103.8,18.814462,1.0,105.2,21023,,,,,,,,,270.0,242.650143,1.0,270.0,12659,,,,,,,
2026-04-29T14:55:36.465917+00:00,deepseek-reasoner,true,mean,0.0,-59.87179833333333,0.0,33.333333333333336,9652.666666666666,108.6,65.095955,1.0,109.06666666666666,16801.0,4.529900661162451,40.33895076733582,0.0,3.8017539811688645,0.0,143.2335241382006,0.0,57.735026918962575,266.6666666666667,229.07059933333335,1.0,266.6666666666667,15447.0,5.773502691896257,16.534943351145483,0.0,5.773502691896257,3656.3592547779,896.1731603509074,4828.95765150203
2026-04-17T19:02:13.127669+00:00,gemini-3.1-pro-preview,false,42,0.0,0.0,0.0,0.0,14154,0.0,19.933347,0.0,105.0,26023,,,,,,,,,234.0,209.868906,1.0,264.0,,,,,,,,
2026-04-17T19:02:13.130992+00:00,gemini-3.1-pro-preview,false,123,0.0,0.0,0.0,0.0,14154,,,,,,,,,,,,,,270.0,251.846784,1.0,270.0,13218,,,,,,,
2026-04-17T19:02:13.133479+00:00,gemini-3.1-pro-preview,false,456,60.0,-32.924704,0.6,100.0,17994,,,,,,,,,,,,,,240.0,225.257681,1.0,260.0,18806,,,,,,,
2026-04-17T19:02:13.135946+00:00,gemini-3.1-pro-preview,false,mean,20.0,-10.974901333333333,0.19999999999999998,33.333333333333336,15434.0,0.0,19.933347,0.0,105.0,26023.0,,,,,34.64101615137755,19.009086717388747,0.34641016151377546,57.735026918962575,248.0,228.99112366666668,1.0,264.6666666666667,16012.0,19.28730152198591,21.23651350751075,0.0,5.033222956847166,,2217.025033688163,3951.3126932704276
2026-04-17T19:03:38.359738+00:00,gemini-3.1-pro-preview,true,42,0.0,0.0,0.0,0.0,14154,0.0,19.933347,0.0,105.0,26023,,,,,,,,,234.0,209.868906,1.0,264.0,,,,,,,,
2026-04-17T19:03:38.362875+00:00,gemini-3.1-pro-preview,true,123,0.0,0.0,0.0,0.0,14154,,,,,,,,,,,,,,270.0,251.846784,1.0,270.0,13218,,,,,,,
2026-04-17T19:03:38.365365+00:00,gemini-3.1-pro-preview,true,456,60.0,-32.924704,0.6,100.0,17994,,,,,,,,,,,,,,240.0,225.257681,1.0,260.0,18806,,,,,,,
2026-04-17T19:03:38.367745+00:00,gemini-3.1-pro-preview,true,mean,20.0,-10.974901333333333,0.19999999999999998,33.333333333333336,15434.0,0.0,19.933347,0.0,105.0,26023.0,,,,,34.64101615137755,19.009086717388747,0.34641016151377546,57.735026918962575,248.0,228.99112366666668,1.0,264.6666666666667,16012.0,19.28730152198591,21.23651350751075,0.0,5.033222956847166,,2217.025033688163,3951.3126932704276
2026-05-03T19:15:39.541097+00:00,gemini-3.1-pro-preview:ctx_baseline,false,42,0.0,-15.663581,0.0,0.0,4906,104.0,94.098282,1.0,113.2,6917,,,,,,,,,204.0,194.615322,1.0,240.0,5533,,,,,,,
2026-05-03T19:15:39.545844+00:00,gemini-3.1-pro-preview:ctx_baseline,false,123,0.0,0.0,0.0,0.0,4906,107.8,95.971733,1.0,110.8,6917,,,,,,,,,120.0,302.2712,1.0,1736.0,5861,,,,,,,
2026-05-03T19:15:39.550181+00:00,gemini-3.1-pro-preview:ctx_baseline,false,456,0.0,-125.914303,0.0,20.0,3653,104.2,96.517244,1.0,111.0,5533,,,,,,,,,1450.0,792.335928,1.0,2130.0,7537,,,,,,,
2026-05-03T19:15:39.554648+00:00,gemini-3.1-pro-preview:ctx_baseline,false,mean,0.0,-47.192628,0.0,6.666666666666667,4488.333333333333,105.33333333333333,95.52908633333334,1.0,111.66666666666667,6455.666666666667,2.138535324312723,1.2687774994041872,0.0,1.3316656236958813,0.0,68.62334536103664,0.0,11.547005383792515,591.3333333333334,429.74081666666666,1.0,1368.6666666666667,6310.333333333333,744.8122806005103,318.5967013154907,0.0,997.1084862407567,799.052772558442,723.419887294601,1074.9089883954516
2026-05-03T16:36:51.953966+00:00,gemini-3.1-pro-preview:ctx_theory,false,42,0.0,-27.564113,0.0,100.0,18471,101.8,26.52499,1.0,105.2,25866,,,,,,,,,250.0,166.840639,1.0,260.0,26712,,,,,,,
2026-05-03T16:36:51.958980+00:00,gemini-3.1-pro-preview:ctx_theory,false,123,0.0,-20.995494,0.0,4000.0,18476,0.0,13.772964,0.0,99.8,27245,,,,,,,,,244.0,186.392872,1.0,270.0,22613,,,,,,,
2026-05-03T16:36:51.963386+00:00,gemini-3.1-pro-preview:ctx_theory,false,456,-223.2,-617.69874,1.0,1000.0,16069,105.6,19.473167,1.0,105.6,26712,,,,,,,,,250.0,211.776731,1.0,262.0,22613,,,,,,,
2026-05-03T16:36:51.968022+00:00,gemini-3.1-pro-preview:ctx_theory,false,mean,-74.39999999999999,-222.08611566666667,0.3333333333333333,1700.0,17672.0,69.13333333333333,19.923707,0.6666666666666666,103.53333333333333,26607.666666666668,59.901363367901176,6.387940317102923,0.5773502691896257,3.2393414968683585,128.86458008312445,342.62632427737094,0.5773502691896257,2042.0577856662137,248.0,188.33674733333334,1.0,264.0,23979.333333333332,3.4641016151377544,22.531024822270567,0.0,5.291502622129181,695.3950915366985,1388.2409733183933,2366.558753408276
2026-05-04T00:05:17.753939+00:00,gemini-3.1-pro-preview:web,false,42,20.0,-170.890337,0.2,100.0,4509,104.4,62.783407,1.0,122.4,6393,,,,,,,,,64.0,136.936501,1.0,260.0,6826,,,,,,,
2026-05-04T00:05:17.759504+00:00,gemini-3.1-pro-preview:web,false,123,0.0,-453.787638,0.0,0.0,4509,113.4,95.135402,1.0,114.0,6393,,,,,,,,,3082.0,1673.948791,1.0,3798.0,4498,,,,,,,
2026-05-04T00:05:17.764464+00:00,gemini-3.1-pro-preview:web,false,456,0.0,-195.198139,0.0,15.8,3302,110.0,94.204463,1.0,110.2,6826,,,,,,,,,202.0,150.371569,1.0,270.0,4498,,,,,,,
2026-05-04T00:05:17.769291+00:00,gemini-3.1-pro-preview:web,false,mean,6.666666666666667,-273.292038,0.06666666666666667,38.6,4106.666666666667,109.26666666666667,84.04109066666666,1.0,115.53333333333333,6537.333333333333,4.544593857907803,18.415577590982053,0.0,6.242862591258385,11.547005383792515,156.7855654199002,0.11547005383792516,53.75760411327871,1116.0,653.752287,1.0,1442.6666666666667,5274.0,1704.0035211231225,883.5416262652302,0.0,2039.784629154101,249.99266655910796,696.8617749118783,1344.0714266734487
2026-04-24T19:25:40.783022+00:00,gpt-5.4,false,42,100.0,45.43638,1.0,100.0,5843,111.0,104.283574,1.0,117.6,20430,,,,,,,,,264.0,197.260959,1.0,266.0,15843,,,,,,,
2026-04-24T19:25:40.838142+00:00,gpt-5.4,false,123,100.0,59.467431,1.0,100.0,5860,29.0,37.418681,1.0,105.2,21111,,,,,,,,,270.0,197.569029,1.0,270.0,5358,,,,,,,
2026-04-24T19:25:40.843920+00:00,gpt-5.4,false,456,0.0,-83.355842,0.0,0.0,5022,110.2,101.133053,1.0,114.0,15843,,,,,,,,,230.0,203.772634,1.0,260.0,8509,,,,,,,
2026-04-24T19:25:40.854914+00:00,gpt-5.4,false,mean,66.66666666666667,7.182656333333334,0.6666666666666666,66.66666666666667,5575.0,83.4,80.94510266666667,1.0,112.26666666666667,19128.0,47.11348002429878,37.72788733776664,0.0,6.379132647416362,57.735026918962575,78.72186709156739,0.5773502691896257,57.735026918962575,254.66666666666666,199.53420733333334,1.0,265.3333333333333,9903.333333333334,21.571586249817916,3.6738157599093544,0.0,5.033222956847166,2865.197898924261,478.9874737401804,5379.770472179397
2026-04-26T21:42:47.714784+00:00,gpt-5.4,false,42,20.0,-92.445719,0.2,100.0,13499,108.0,99.349857,1.0,114.4,16078,,,,,,,,,0.0,117.751741,0.0,270.0,20605,,,,,,,
2026-04-26T21:42:47.794854+00:00,gpt-5.4,false,123,0.0,-72.175415,0.0,20.0,13534,111.0,89.977628,1.0,111.0,16078,,,,,,,,,262.0,218.943875,1.0,270.0,21428,,,,,,,
2026-04-26T21:42:47.807747+00:00,gpt-5.4,false,456,100.0,-73.719781,1.0,100.0,11813,107.8,97.213853,1.0,110.4,14593,,,,,,,,,986.0,1732.816059,1.0,2614.0,21428,,,,,,,
2026-04-26T21:42:47.836356+00:00,gpt-5.4,false,mean,40.0,-79.44697166666667,0.4,73.33333333333333,12948.666666666666,108.93333333333334,95.51377933333333,1.0,111.93333333333334,15583.0,1.7925772879665012,4.911960602568017,0.0,2.157158624981793,52.91502622129181,11.283698009179849,0.5291502622129182,46.18802153517006,416.0,689.837225,0.6666666666666666,1051.3333333333333,21153.666666666668,510.7210588961454,904.6621458449935,0.5773502691896257,1353.3090309804827,857.3651497465943,983.6718626317078,475.159271543062
2026-04-26T21:42:49.960586+00:00,gpt-5.4,true,42,20.0,-92.445719,0.2,100.0,13499,108.0,99.349857,1.0,114.4,16078,,,,,,,,,0.0,117.751741,0.0,270.0,20605,,,,,,,
2026-04-26T21:42:49.972525+00:00,gpt-5.4,true,123,0.0,-72.175415,0.0,20.0,13534,111.0,89.977628,1.0,111.0,16078,,,,,,,,,262.0,218.943875,1.0,270.0,21428,,,,,,,
2026-04-26T21:42:49.985961+00:00,gpt-5.4,true,456,100.0,-73.719781,1.0,100.0,11813,107.8,97.213853,1.0,110.4,14593,,,,,,,,,986.0,1732.816059,1.0,2614.0,21428,,,,,,,
